name	domain	country
Marymount University 	http://www.marymount.edu/	US
Assumption College 	http://www.assumption.edu/	US
Millikin University 	http://www.millikin.edu/	US
Southern Connecticut State University 	http://www.southernct.edu/	US
Minnesota State University Moorhead 	http://www.mnstate.edu/	US
Walla Walla University 	http://www.wallawalla.edu/	US
Dordt College 	http://www.dordt.edu/	US
Berea College 	http://www.berea.edu/	US
Texas A&M University Commerce 	http://www.tamuc.edu/	US
University of the Arts in Philadelphia 	http://www.uarts.edu/	US
Lane Community College 	http://www.lanecc.edu/	US
Mount Royal College 	http://www.mtroyal.ca/	CA
Dixie State College 	http://www.dixie.edu/	US
Roanoke College 	http://roanoke.edu/	US
Royal Roads University 	http://www.royalroads.ca/	CA
Longwood University 	http://www.longwood.edu/	US
Manhattan College 	http://www.manhattan.edu/	US
Northwestern State University of Louisiana 	http://www.nsula.edu/	US
Rasmussen College (Webster College & Aakers College) 	http://www.rasmussen.edu/	US
Shepherd University 	http://www.shepherd.edu/	US
Northeast Ohio Medical University NEOMED 	http://www.neomed.edu/	US
Carthage College 	http://www.carthage.edu/	US
Baker College 	http://www.baker.edu/	US
Spring Hill College 	http://www.shc.edu/	US
College of Saint Scholastica 	http://www.css.edu/	US
Washington College 	http://www.washcoll.edu/	US
Franciscan University of Steubenville 	http://www.franciscan.edu/	US
Foothill-De Anza Community College District 	http://www.fhda.edu/	US
Henderson State University 	http://www.hsu.edu/	US
Lesley University 	http://www.lesley.edu/	US
Pasadena City College 	http://www.pasadena.edu/	US
Capital University 	http://www.capital.edu/	US
Jewish Theological Seminary 	http://www.jtsa.edu/	US
Oglethorpe University 	http://www.oglethorpe.edu/	US
State University of New York Empire State College 	http://www.esc.edu/	US
(1) Georgia Regents University (Augusta State University) 	http://www.aug.edu/	US
State University of New York Geneseo 	http://www.geneseo.edu/	US
School of the Art Institute of Chicago 	http://www.saic.edu/	US
Bellarmine University 	http://www.bellarmine.edu/	US
Metropolitan State University 	http://www.metrostate.edu/	US
Minot State University 	http://www.minotstateu.edu/	US
Full Sail University 	http://www.fullsail.edu/	US
United States Air Force Academy 	http://www.usafa.af.mil/	US
Dallas Theological Seminary 	http://www.dts.edu/	US
Adams State College 	http://www.adams.edu/	US
University of Montevallo 	http://www.montevallo.edu/	US
Southwestern Oklahoma State University 	http://www.swosu.edu/	US
Broward College 	http://www.broward.edu/	US
Muskingum University 	http://www.muskingum.edu/	US
Belhaven University 	http://www.belhaven.edu/	US
Saint Mary's University San Antonio Texas 	http://www.stmarytx.edu/	US
Everest University (Florida Metropolitan University) 	http://www.everest.edu/	US
Brown Mackie College 	http://www.brownmackie.edu/	US
Saint Ambrose University 	http://www.sau.edu/	US
South Dakota School of Mines & Technology 	http://www.sdsmt.edu/	US
Cornerstone University 	http://www.cornerstone.edu/	US
State University of New York Suffolk County Community College 	http://www.sunysuffolk.edu/	US
Guilford College 	http://www.guilford.edu/	US
Kentucky State University 	http://www.kysu.edu/	US
Bob Jones University 	http://www.bju.edu/	US
Indiana Wesleyan University 	http://www.indwes.edu/	US
Saint Martin's University 	http://www.stmartin.edu/	US
Mercer County Community College 	http://www.mccc.edu/	US
North Park University 	http://www.northpark.edu/	US
Lynn University 	http://www.lynn.edu/	US
State University of New York Downstate Medical Center Brooklyn 	http://www.downstate.edu/	US
Delaware Technical & Community College 	http://www.dtcc.edu/	US
(1) Robert Morris University 	http://www.rmu.edu/	US
Pima Community College 	http://www.pima.edu/	US
Buena Vista University 	http://www.bvu.edu/	US
Harrisburg Area Community College 	http://www.hacc.edu/	US
Hult International Business School 	http://www.hult.edu/	US
University of West Alabama 	http://www.uwa.edu/	US
Lansing Community College 	http://www.lcc.edu/	US
Cuyahoga Community College 	http://www.tri-c.edu/	US
Pennsylvania College of Technology 	http://www.pct.edu/	US
Ohlone College 	http://www.ohlone.edu/	US
University of Hawai‘i College of Tropical Agriculture and Human Resources 	http://www.ctahr.hawaii.edu/	US
Eastern Mennonite University 	http://www.emu.edu/	US
University of Arkansas Division of Agriculture 	http://www.uaex.edu/	US
Prescott College 	http://www.prescott.edu/	US
Northwestern Health Sciences University 	http://www.nwhealth.edu/	US
Presbyterian College 	http://www.presby.edu/	US
Knox College 	http://www.knox.edu/	US
Worcester State University 	http://www.worcester.edu/	US
Clark College 	http://www.clark.edu/	US
Master's College 	http://www.masters.edu/	US
Asheville Buncombe Technical Community College 	http://www.abtech.edu/	US
Lynchburg College 	http://www.lynchburg.edu/	US
Moravian College 	http://www.moravian.edu/	US
Virginia Institute of Marine Science 	http://www.vims.edu/	US
Bishop's University 	http://www.ubishops.ca/	CA
Alliant International University 	http://www.alliant.edu/	US
Fort Valley State University 	http://www.fvsu.edu/	US
Metropolitan Community College of Nebraska 	http://www.mccneb.edu/	US
Oklahoma Christian University 	http://www.oc.edu/	US
(4) American Public University System 	http://www.apus.edu/	US
University of the Ozarks 	http://www.ozarks.edu/	US
Bemidji State University 	http://www.bemidjistate.edu/	US
Merrimack College 	http://www.merrimack.edu/	US
Georgetown College 	http://www.georgetowncollege.edu/	US
Central Piedmont Community College 	http://www.cpcc.edu/	US
St. Catherine University (College of Saint Catherine) 	http://www.stkate.edu/	US
Grossmont College 	http://www.grossmont.edu/	US
Marywood University 	http://www.marywood.edu/	US
Chaminade University of Honolulu 	http://www.chaminade.edu/	US
Athens State University 	http://www.athens.edu/	US
Naropa University 	http://www.naropa.edu/	US
Our Lady of the Lake University 	http://www.ollusa.edu/	US
Desales University 	http://www.desales.edu/	US
Moraine Valley Community College 	http://www.morainevalley.edu/	US
Miracosta College 	http://www.miracosta.edu/	US
William Jessup University 	http://www.jessup.edu/	US
Millsaps College 	http://www.millsaps.edu/	US
Santa Barbara Business College 	http://www.sbbcollege.edu/	US
California University of Pennsylvania 	http://www.calu.edu/	US
Concordia University Irvine 	http://www.cui.edu/	US
Conestoga College 	http://www.conestogac.on.ca/	CA
Cornish College of the Arts 	http://www.cornish.edu/	US
Purdue University North Central 	http://www.pnc.edu/	US
York College of Pennsylvania 	http://www.ycp.edu/	US
Wentworth Institute of Technology 	http://www.wit.edu/	US
Golden Gate University 	http://www.ggu.edu/	US
Cuesta College 	http://www.cuesta.edu/	US
Riverside Community College 	http://www.rcc.edu/	US
Alcorn State University 	http://www.alcorn.edu/	US
Letourneau University 	http://www.letu.edu/	US
Georgia Southwestern State University 	http://gsw.edu/	US
Columbia College of Missouri 	http://www.ccis.edu/	US
Alma College 	http://www.alma.edu/	US
(1) Santa Barbara City College 	http://www.sbcc.edu/	US
Hardin Simmons University 	http://www.hsutx.edu/	US
Cedar Crest College 	http://www.cedarcrest.edu/	US
Virginia Wesleyan College 	http://www.vwc.edu/	US
Union University 	http://www.uu.edu/	US
Francis Marion University 	http://www.fmarion.edu/	US
University of Saint Francis Illinois 	http://www.stfrancis.edu/	US
Grambling State University 	http://www.gram.edu/	US
Luther Seminary 	http://www.luthersem.edu/	US
Tidewater Community College 	http://www.tcc.edu/	US
Fullerton College 	http://www.fullcoll.edu/	US
(1) San Diego Mesa College 	http://www.sdmesa.edu/	US
Otis College of Art & Design 	http://www.otis.edu/	US
Jacksonville University 	http://www.ju.edu/	US
Oakton Community College 	http://www.oakton.edu/	US
Saint Mary's College of Maryland 	http://www.smcm.edu/	US
Massachusetts College of Art and Design 	http://www.massart.edu/	US
Mount Saint Mary's University 	http://www.msmary.edu/	US
Bellevue College Washington 	http://bellevuecollege.edu/	US
Trinity International University 	http://www.tiu.edu/	US
Texas State Technical College 	http://www.tstc.edu/	US
Salt Lake Community College 	http://www.slcc.edu/	US
Community College of Southern Nevada 	http://www.csn.edu/	US
College of Saint Rose 	http://www.strose.edu/	US
Highline Community College 	http://www.highline.edu/	US
Harper College 	http://goforward.harpercollege.edu/	US
Edgewood College 	http://www.edgewood.edu/	US
Anderson University Indiana 	http://www.anderson.edu/	US
Viterbo University 	http://www.viterbo.edu/	US
Strayer University 	http://www.strayer.edu/	US
Saint Norbert College 	http://www.snc.edu/	US
Greenville College 	http://www.greenville.edu/	US
Johnson County Community College 	http://www.jccc.edu/	US
Anne Arundel Community College 	http://www.aacc.edu/	US
University of the Fraser Valley 	http://www.ufv.ca/	CA
Cleveland Chiropractic College 	http://www.cleveland.edu/	US
Sinclair Community College 	http://www.sinclair.edu/	US
San Joaquin Delta College 	http://www.deltacollege.edu/	US
Houston Baptist University 	http://www.hbu.edu/	US
Wheaton College Norton Massachusetts 	http://wheatoncollege.edu/	US
Alaska Pacific University 	http://www.alaskapacific.edu/	US
Savannah State University 	http://www.savannahstate.edu/	US
Lycoming College 	http://www.lycoming.edu/	US
Wheeling Jesuit University 	http://www.wju.edu/	US
Dominican University of California 	http://www.dominican.edu/	US
West Valley College 	http://www.westvalley.edu/	US
Mercy College 	http://www.mercy.edu/	US
University of Mount Union 	http://www.mountunion.edu/	US
Long Beach City College 	http://www.lbcc.edu/	US
Concordia University Wisconsin 	http://www.cuw.edu/	US
California Baptist University 	http://www.calbaptist.edu/	US
King's College Wilkes-Barre 	http://www.kings.edu/	US
Texas Wesleyan University 	http://txwes.edu/	US
Honolulu Community College 	http://www.honolulu.hawaii.edu/	US
Douglas College 	http://www.douglas.bc.ca/	CA
Delta College 	http://www.delta.edu/	US
Albany Medical College 	http://www.amc.edu/	US
Rutgers University Camden 	http://www.camden.rutgers.edu/	US
State University of New York at Old Westbury 	http://www.oldwestbury.edu/	US
Gordon-Conwell Theological Seminary 	http://www.gordonconwell.edu/	US
Columbus State Community College 	http://www.cscc.edu/	US
Platt College San Diego 	http://www.platt.edu/	US
Digipen Institute of Technology 	http://www.digipen.edu/	US
University of Dallas 	http://www.udallas.edu/	US
Evangel University 	http://www.evangel.edu/	US
Alabama A&M University 	http://www.aamu.edu/	US
(4) American Intercontinental University 	http://www.aiuniv.edu/	US
Shorter University 	http://www.shorter.edu/	US
Saint Leo University 	http://www.saintleo.edu/	US
Fresno Pacific University 	http://www.fresno.edu/	US
Mohawk College 	http://www.mohawkcollege.ca/	CA
Northwest Community College 	http://www.nwcc.bc.ca/	CA
Sierra College 	http://www.sierracollege.edu/	US
Saint Vincent's College 	http://www.stvincentscollege.edu/	US
Saint Louis Community College 	http://www.stlcc.edu/	US
Bucks County Community College 	http://www.bucks.edu/	US
Delta State University 	http://www.deltastate.edu/	US
Carroll College Helena Montana 	http://www.carroll.edu/	US
Centenary College New Jersey 	http://www.centenarycollege.edu/	US
New York Film Academy Acting & Film School 	http://www.nyfa.edu/	US
Des Moines Area Community College 	http://www.dmacc.edu/	US
Maryville College 	http://www.maryvillecollege.edu/	US
Nazareth College of Rochester 	http://www.naz.edu/	US
El Camino College 	http://www.elcamino.edu/	US
Excelsior College 	http://www.excelsior.edu/	US
Park University 	http://www.park.edu/	US
Louisiana State University Alexandria 	http://www.lsua.edu/	US
(3) University of Minnesota Crookston 	http://www.crk.umn.edu/	US
Concordia University Saint Paul 	http://www.csp.edu/	US
Minneapolis College of Art & Design 	http://mcad.edu/	US
Northwest University 	http://www.northwestu.edu/	US
Lander University 	http://www.lander.edu/	US
West Virginia State University 	http://www.wvstateu.edu/	US
School for International Training 	http://www.sit.edu/	US
Wheelock College 	http://www.wheelock.edu/	US
Franklin W Olin College of Engineering 	http://www.olin.edu/	US
College of Lake County 	http://www.clcillinois.edu/	US
University of Tennessee Health Science Center Memphis 	http://www.uthsc.edu/	US
Saddleback College 	http://www.saddleback.edu/	US
Scripps College 	http://www.scrippscollege.edu/	US
East Central University 	http://www.ecok.edu/	US
Fashion Institute of Design & Merchandising Los Angeles 	http://fidm.edu/	US
Mansfield University of Pennsylvania 	http://www.mansfield.edu/	US
Brookdale Community College 	http://www.brookdalecc.edu/	US
Community College of Rhode Island 	http://www.ccri.edu/	US
Monroe Community College 	http://www.monroecc.edu/	US
Concordia University Portland 	http://www.cu-portland.edu/	US
Lindenwood University 	http://www.lindenwood.edu/	US
College of the Canyons 	http://www.canyons.edu/	US
Cégep du Vieux Montréal 	http://www.cvm.qc.ca/	CA
Los Angeles City College 	http://www.lacitycollege.edu/	US
State University of New York Delhi 	http://www.delhi.edu/	US
Wayne State College 	http://www.wsc.edu/	US
Touro College 	http://www.touro.edu/	US
Okanagan College 	http://www.okanagan.bc.ca/	CA
Florida Southern College 	http://www.flsouthern.edu/	US
Lyon College 	http://www.lyon.edu/	US
Heritage Christian University 	http://www.hcu.edu/	US
Colorado Technical University 	http://www.coloradotech.edu/	US
Collin College 	http://www.collin.edu/	US
Grant MacEwan College 	http://www.macewan.ca/	CA
Baker University 	http://www.bakeru.edu/	US
Colorado Mesa University (Mesa State College) 	http://www.coloradomesa.edu/	US
Northwood University 	http://www.northwood.edu/	US
Illinois College 	http://www.ic.edu/	US
Palm Beach State College 	http://www.palmbeachstate.edu/	US
Raritan Valley Community College 	http://www.raritanval.edu/	US
Wartburg College 	http://www.wartburg.edu/	US
Aurora University 	http://www.aurora.edu/	US
Dallas Baptist University 	http://www.dbu.edu/	US
El Paso Community College 	http://www.epcc.edu/	US
Flagler College 	http://www.flagler.edu/	US
Northwestern College Minnesota 	http://www.nwc.edu/	US
Sacramento City College 	http://www.scc.losrios.edu/	US
Saint John Fisher College 	http://www.sjfc.edu/	US
Manhattanville College 	http://www.mville.edu/	US
Augustana College Sioux Falls 	http://www.augie.edu/	US
Manchester College 	http://www.manchester.edu/	US
Prince George's Community College 	http://www.pgcc.edu/	US
Emily Carr University of Art + Design 	http://www.ecuad.ca/	CA
University of Saint Thomas Houston 	http://www.stthom.edu/	US
Marylhurst University 	http://www.marylhurst.edu/	US
Albany State University 	http://www.asurams.edu/	US
Berks Technical Institute Pennsylvania Career School 	http://www.berks.edu/	US
Olivet Nazarene University 	http://www.olivet.edu/	US
Southern Adventist University 	http://www.southern.edu/	US
Trevecca Nazarene University 	http://www.trevecca.edu/	US
Washington & Jefferson College 	http://www.washjeff.edu/	US
Sessions College for Professional Design 	http://www.sessions.edu/	US
Harford Community College 	http://www.harford.edu/	US
Bryant & Stratton College 	http://www.bryantstratton.edu/	US
Queens University of Charlotte 	http://www.queens.edu/	US
Southern California Institute of Architecture 	http://www.sciarc.edu/	US
Meredith College 	http://www.meredith.edu/	US
Warren Wilson College 	http://www.warren-wilson.edu/	US
Alverno College 	http://www.alverno.edu/	US
Ringling College of Art & Design 	http://www.ringling.edu/	US
(1) Moody Bible Institute 	http://www.moody.edu/	US
University of Findlay 	http://www.findlay.edu/	US
Howard Community College 	http://www.howardcc.edu/	US
State University of New York Institute of Technology Utica/Rome 	http://www.sunyit.edu/	US
Diablo Valley College 	http://www.dvc.edu/	US
American River College 	http://www.arc.losrios.edu/	US
Caldwell College 	http://www.caldwell.edu/	US
Fielding Graduate University 	http://www.fielding.edu/	US
Huntington University 	http://www.huntington.edu/	US
Sul Ross State University 	http://www.sulross.edu/	US
Rogers State University 	http://www.rsu.edu/	US
College of Southern Maryland 	http://www.csmd.edu/	US
Concordia Theological Seminary Fort Wayne 	http://www.ctsfw.edu/	US
Endicott College 	http://www.endicott.edu/	US
Southwestern Adventist University 	http://www.swau.edu/	US
North Carolina Wesleyan College 	http://www.ncwc.edu/	US
Brenau University 	http://www.brenau.edu/	US
Ave Maria University 	http://www.avemaria.edu/	US
Edmonds Community College 	http://www.edcc.edu/	US
Cape Fear Community College 	http://www.cfcc.edu/	US
Otterbein University 	http://www.otterbein.edu/	US
Essex County College 	http://www.essex.edu/	US
Montana State University Northern 	http://www.msun.edu/	US
Thomas Edison State College 	http://www.tesc.edu/	US
Master's Seminary 	http://www.tms.edu/	US
Union County College 	http://www.ucc.edu/	US
Huntingdon College 	http://www.huntingdon.edu/	US
Western New England University 	http://www.wne.edu/	US
Pacific Union College 	http://www.puc.edu/	US
Rochester Community and Technical College 	http://www.rctc.edu/	US
California Institute of Integral Studies 	http://www.ciis.edu/	US
Northeast Iowa Community College Calmar 	http://www.nicc.edu/	US
Southern University New Orleans 	http://www.suno.edu/	US
Southwestern Baptist Theological Seminary 	http://www.swbts.edu/	US
Capilano University 	http://www.capilanou.ca/	CA
South Seattle Community College 	http://www.southseattle.edu/	US
Central College 	http://www.central.edu/	US
University of North Carolina 	http://www.northcarolina.edu/	US
Langston University 	http://www.langston.edu/	US
State University of New York Morrisville State College 	http://www.morrisville.edu/	US
College for Creative Studies 	http://www.collegeforcreativestudies.edu/	US
Graduate Theological Union 	http://www.gtu.edu/	US
Lincoln Memorial University 	http://www.lmunet.edu/	US
New England College 	http://www.nec.edu/	US
Emmanuel College Boston 	http://www.emmanuel.edu/	US
Saint Thomas University Miami 	http://www.stu.edu/	US
Five Towns College 	http://www.ftc.edu/	US
Lewis University 	http://www.lewisu.edu/	US
Bard College at Simon's Rock 	http://www.simons-rock.edu/	US
Cleveland Institute of Art 	http://www.cia.edu/	US
Albany College of Pharmacy and Health Sciences 	http://www.acphs.edu/	US
Community College of Philadelphia 	http://www.ccp.edu/	US
Chaffey College 	http://www.chaffey.edu/	US
Tarrant County College 	http://www.tccd.edu/	US
Georgian College 	http://www.georgianc.on.ca/	CA
Westminster Theological Seminary 	http://www.wts.edu/	US
(1) Kapi'Olani Community College 	http://www.kcc.hawaii.edu/	US
Spring Arbor University 	http://www.arbor.edu/	US
Reedley College 	http://www.reedleycollege.edu/	US
Alamo Community Colleges 	http://www.alamo.edu/	US
Utica College 	http://www.utica.edu/	US
(1) (4) Keiser University 	http://www.keiseruniversity.edu/	US
Remington College 	http://www.remingtoncollege.edu/	US
Musicians Institute 	http://www.mi.edu/	US
Lincoln University Pennsylvania 	http://www.lincoln.edu/	US
Montreat College 	http://www.montreat.edu/	US
Green River Community College 	http://www.greenriver.edu/	US
Simpson College Indianola 	http://simpson.edu/	US
Shawnee State University 	http://www.shawnee.edu/	US
Daytona State College (Daytona Beach Community College) 	http://www.daytonastate.edu/	US
Bergen Community College 	http://www.bergen.edu/	US
Oklahoma Baptist University 	http://www.okbu.edu/	US
Central Texas College 	http://www.ctcd.edu/	US
Blinn College 	http://www.blinn.edu/	US
Gulf Coast Community College 	http://www.gulfcoast.edu/	US
Modesto Junior College 	http://www.mjc.edu/	US
Pennsylvania Academy of the Fine Arts 	http://www.pafa.org/	US
Whitworth University 	http://www.whitworth.edu/	US
Grace University 	http://www.graceuniversity.edu/	US
Berkeley College 	http://www.berkeleycollege.edu/	US
Saint Thomas University 	http://w3.stu.ca/	CA
Taft College 	http://www.taftcollege.edu/	US
Baptist Bible College Clarks 	http://www.bbc.edu/	US
Shoreline Community College 	http://www.shoreline.edu/	US
Trinity Christian College 	http://www.trnty.edu/	US
Colorado Christian University 	http://www.ccu.edu/	US
Linn Benton Community College 	http://www.linnbenton.edu/	US
Hillsborough Community College 	http://www.hccfl.edu/	US
Truckee Meadows Community College 	http://www.tmcc.edu/	US
Mount San Jacinto College 	http://www.msjc.edu/	US
Palm Beach Atlantic University 	http://www.pba.edu/	US
Kalamazoo Valley Community College 	http://www.kvcc.edu/	US
Ocean County College 	http://www.ocean.edu/	US
Bakersfield College 	http://www.bakersfieldcollege.edu/	US
John Marshall Law School 	http://www.jmls.edu/	US
Parkland College 	http://www.parkland.edu/	US
Asbury University 	http://www.asbury.edu/	US
Seattle Central Community College 	http://www.seattlecentral.edu/	US
Wytheville Community College 	http://www.wcc.vccs.edu/	US
Milwaukee Area Technical College 	http://www.matc.edu/	US
Antelope Valley College 	http://www.avc.edu/	US
Indian River State College 	http://www.irsc.edu/	US
Jackson State Community College 	http://www.jscc.edu/	US
University of the Sciences in Philadelphia 	http://www.usciences.edu/	US
Edison State College 	http://www.edison.edu/	US
Everett Community College 	http://www.everettcc.edu/	US
Denver Seminary 	http://www.denverseminary.edu/	US
University of Arkansas Monticello 	http://www.uamont.edu/	US
John F Kennedy University 	http://www.jfku.edu/	US
Pierce College 	http://www.pierce.ctc.edu/	US
Southern Alberta Institute of Technology 	http://www.sait.ca/	CA
(1) Springfield College 	http://www.spfldcol.edu/	US
Joliet Junior College 	http://www.jjc.edu/	US
Rio Hondo Community College 	http://www.riohondo.edu/	US
National American University 	http://www.national.edu/	US
Marlboro College 	http://www.marlboro.edu/	US
Brooklyn Law School 	http://www.brooklaw.edu/	US
Wake Technical Community College 	http://www.waketech.edu/	US
Houghton College 	http://www.houghton.edu/	US
Victor Valley College 	http://www.vvc.edu/	US
Concordia University Nebraska 	http://www.cune.edu/	US
Expression College for Digital Arts 	http://www.expression.edu/	US
Central Arizona College 	http://www.centralaz.edu/	US
Logan University 	http://www.logan.edu/	US
Lee University 	http://www.leeuniversity.edu/	US
Aquinas College Grand Rapids Michigan 	http://www.aquinas.edu/	US
Scottsdale Community College 	http://www.scottsdalecc.edu/	US
Ripon College 	http://www.ripon.edu/	US
Red River College 	http://www.rrc.mb.ca/	CA
Burlington County College 	http://www.bcc.edu/	US
Sullivan University 	http://www.sullivan.edu/	US
Colby Community College 	http://www.colbycc.edu/	US
Point Loma Nazarene University 	http://www.pointloma.edu/	US
Washtenaw Community College 	http://www.wccnet.edu/	US
Foothill College 	http://www.foothill.edu/	US
Lakeland College Wisconsin 	http://www.lakeland.edu/	US
Chemeketa Community College 	http://www.chemeketa.edu/	US
Covenant College 	http://www.covenant.edu/	US
Chesapeake College 	http://www.chesapeake.edu/	US
Kaplan College 	http://www.kaplancollege.com/	US
Southwestern Law School 	http://www.swlaw.edu/	US
Mars Hill College 	http://www.mhc.edu/	US
Johnson College 	http://www.johnson.edu/	US
Johnson C Smith University 	http://www.jcsu.edu/	US
Heald College 	http://www.heald.edu/	US
(3) Drexel University College of Medicine 	http://www.drexelmed.edu/	US
Lorain County Community College 	http://www.lorainccc.edu/	US
Mount Saint Mary's College Los Angeles 	http://www.msmc.la.edu/	US
Kirkwood Community College 	http://www.kirkwood.edu/	US
John Brown University 	http://www.jbu.edu/	US
Taylor Business Institute 	http://www.tbiil.edu/	US
American Conservatory Theater 	http://www.act-sf.org/	US
Los Angeles Trade Technical College 	http://college.lattc.edu/	US
Westminster College New Wilmington 	http://www.westminster.edu/	US
Le Cordon Bleu Schools North America 	http://www.chefs.edu/	US
University of Montana Western 	http://www.umwestern.edu/	US
Lincoln Group of Schools (Automotive and Diesel College) 	http://www.lincolnedu.com/	US
Mary Baldwin College 	http://www.mbc.edu/	US
California Western School of Law 	http://www.cwsl.edu/	US
Westminster Theological Seminary in California 	http://wscal.edu/	US
Midlands Technical College 	http://www.midlandstech.edu/	US
City University of Seattle 	http://www.cityu.edu/	US
Grand Rapids Community College 	http://www.grcc.edu/	US
Roane State Community College 	http://www.roanestate.edu/	US
Marymount Manhattan College 	http://www.mmm.edu/	US
Alvernia University 	http://www.alvernia.edu/	US
(3) Antioch University Los Angeles 	http://www.antiochla.edu/	US
Community College of Allegheny County 	http://www.ccac.edu/	US
Fanshawe College 	http://www.fanshawec.ca/	CA
Pfeiffer University 	http://www.pfeiffer.edu/	US
Southern California College of Optometry 	http://www.scco.edu/	US
Rockhurst University 	http://www.rockhurst.edu/	US
Southern Maine Community College 	http://www.smccme.edu/	US
College of Menominee Nation 	http://www.menominee.edu/	US
Franklin University 	http://www.franklin.edu/	US
Fairmont State University 	http://www.fairmontstate.edu/	US
Ashford University 	http://www.ashford.edu/	US
Santa Fe College FL 	http://www.sfcollege.edu/	US
Hartnell College 	http://www.hartnell.edu/	US
West Virginia University at Parkersburg 	http://www.wvup.edu/	US
Trinity Washington University 	http://www.trinitydc.edu/	US
Benedictine College 	http://www.benedictine.edu/	US
Herzing University 	http://www.herzing.edu/	US
Colorado Mountain College 	http://www.coloradomtn.edu/	US
Northeast Wisconsin Technical College 	http://www.nwtc.edu/	US
Mesa Community College 	http://www.mesacc.edu/	US
Saint Vincent College 	http://www.stvincent.edu/	US
Southwestern College California 	http://www.swccd.edu/	US
Casper College 	http://www.caspercollege.edu/	US
Kishwaukee College 	http://www.kishwaukeecollege.edu/	US
Bethune Cookman University 	http://www.cookman.edu/	US
Vincennes University 	http://www.vinu.edu/	US
Hagerstown Community College 	http://www.hagerstowncc.edu/	US
New England School of Law Boston 	http://www.nesl.edu/	US
San Joaquin Valley College 	http://www.sjvc.edu/	US
Cardinal Stritch University 	http://www.stritch.edu/	US
San Francisco Art Institute 	http://www.sfai.edu/	US
Gateway Technical College 	http://www.gtc.edu/	US
University of Great Falls 	http://www.ugf.edu/	US
Clarke University 	http://www.clarke.edu/	US
Antioch University 	http://www.antioch.edu/	US
Gavilan College 	http://www.gavilan.edu/	US
Delgado Community College 	http://www.dcc.edu/	US
Doane College 	http://www.doane.edu/	US
Montgomery County Community College 	http://www.mc3.edu/	US
Missouri Southern State University 	http://www.mssu.edu/	US
William Mitchell College of Law 	http://www.wmitchell.edu/	US
Los Angeles Mission College 	http://www.lamission.edu/	US
Atlantic Cape Community College 	http://www.atlantic.edu/	US
Yavapai College 	http://www.yc.edu/	US
Imperial Valley College 	http://www.imperial.edu/	US
Valencia College 	http://valenciacollege.edu/	US
Pacific Northwest College of Art 	http://www.pnca.edu/	US
Pacific College of Oriental Medicine 	http://www.pacificcollege.edu/	US
University of Arkansas Pine Bluff 	http://www.uapb.edu/	US
CUNY Medgar Evers College 	http://www.mec.cuny.edu/	US
Manhattan School of Music 	http://www.msmnyc.edu/	US
National University of Health Sciences 	http://www.nuhs.edu/	US
Hudson Valley Community College 	http://www.hvcc.edu/	US
Bethel College Kansas 	http://www.bethelks.edu/	US
Spokane Falls Community College 	http://www.spokanefalls.edu/	US
Ventura College 	http://www.venturacollege.edu/	US
Misericordia University 	http://www.misericordia.edu/	US
University of Texas Permian Basin 	http://www.utpb.edu/	US
Selkirk College 	http://selkirk.ca/	CA
United States Merchant Marine Academy 	http://www.usmma.edu/	US
Antioch University New England 	http://www.antiochne.edu/	US
Chabot College 	http://www.chabotcollege.edu/	US
Eastern Nazarene College 	http://www.enc.edu/	US
Citrus College 	http://www.citruscollege.edu/	US
Saint Joseph's College of Indiana 	http://www.saintjoe.edu/	US
Chestnut Hill College 	http://www.chc.edu/	US
Ohio Valley University 	http://www.ovu.edu/	US
Faulkner University 	http://www.faulkner.edu/	US
Georgian Court University 	http://www.georgian.edu/	US
Taylor University 	http://www.taylor.edu/	US
State University of New York Westchester Commmunity College 	http://www.sunywcc.edu/	US
Trinity Valley Community College 	http://www.tvcc.edu/	US
University of Advancing Technology 	http://www.uat.edu/	US
College of the Siskiyous 	http://www.siskiyous.edu/	US
Estrella Mountain Community College 	http://www.estrellamountain.edu/	US
Brooks Institute of Photography 	http://www.brooks.edu/	US
Graceland University 	http://www.graceland.edu/	US
Pierce College Los Angeles 	http://www.piercecollege.edu/	US
Thomas Nelson Community College 	http://www.tncc.edu/	US
Dawson College Westmount Montreal 	http://www.dawsoncollege.qc.ca/	CA
South Texas College 	http://www.southtexascollege.edu/	US
Zane State College 	http://www.zanestate.edu/	US
Los Angeles Valley College 	http://www.lavc.edu/	US
Marianopolis College 	http://www.marianopolis.edu/	CA
Denver Center for Performing Arts 	http://www.denvercenter.org/	US
Pacifica Graduate Institute 	http://pacifica.edu/	US
Wayland Baptist University 	http://www.wbu.edu/	US
Texas A&M University Texarkana 	http://www.tamut.edu/	US
College of the Atlantic 	http://www.coa.edu/	US
Niagara College 	http://www.niagaracollege.ca/	CA
Delaware County Community College 	http://www.dccc.edu/	US
(1) CUNY Lehman College 	http://www.lehman.edu/	US
University of Alaska Southeast 	http://www.uas.alaska.edu/	US
Vanier College 	http://www.vaniercollege.qc.ca/	CA
Columbia International University 	http://www.ciu.edu/	US
American College 	http://www.theamericancollege.edu/	US
Pennsylvania State University Hershey Medical Center 	http://www.pennstatehershey.org/	US
Farmingdale State College SUNY 	http://www.farmingdale.edu/	US
Carroll Community College 	http://www.carrollcc.edu/	US
Bay Path College 	http://www.baypath.edu/	US
National Labor College 	http://www.nlc.edu/	US
Northampton Community College 	http://www.northampton.edu/	US
